Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'             
Spp010, Spp053, Spp080, Spp142, Spp231, Spp273, Spp476, Spp051, Spp108, Spp313, Spp360, Spp391, Spp416 
Pop             
SW_SW_123_1_05-08-21_B, 153153 154156 166166 094096 133135 250280 103104 000000 182187 238238 129134 167167 150150
SW_SW_123_1_05-08-21_C, 153153 156160 164166 096096 133135 256280 107107 129131 182187 236238 134136 167173 150150
SW_SW_123_1_05-08-21_D, 153160 160160 164166 094096 135135 000000 107107 000000 186187 238238 129134 167171 150150
SW_SW_123_1_05-08-21_E, 153153 156156 166166 094094 133135 280311 103107 131133 188188 238238 134134 167167 150150
SW_SW_123_2_05-08-21_A, 153153 156160 164166 090092 135135 250250 103111 127127 182187 236238 129134 167167 145150
SW_SW_123_3_05-08-21_A, 153161 160162 166166 092098 133135 242256 109109 131133 186187 238238 129136 165167 145150
SW_SW_123_5_05-08-21_A, 153166 160160 166166 092094 133135 250250 107109 127127 182187 238238 129136 169175 145150
SW_SW_123_5_05-08-21_B, 153153 156160 166166 096098 133135 250302 104109 131133 187188 234238 129129 169175 150150
SW_SW_123_5_05-08-21_C, 153161 160160 166166 094094 133135 250256 109109 129131 187190 228232 129134 167171 147150
SW_SW_123_6_05-08-21_A, 161161 156158 000000 096096 124135 250280 109109 131131 182190 238238 136136 167167 147147
SW_SW_123_6_05-08-21_B, 153153 156160 164166 086096 133133 250284 109111 129131 188188 238238 129134 167175 150152
SW_SW_124_1_04-08-21_A, 153153 156160 164166 090096 133133 280280 107109 131131 182182 238238 134136 167173 150150
SW_SW_124_1_04-08-21_B, 153153 160160 147166 094096 135135 256280 103109 127133 182188 238240 129136 167167 145150
SW_SW_124_1_04-08-21_C, 153161 154160 164164 096096 124135 274300 109111 127129 188188 236240 129134 167181 145150
SW_SW_124_1_04-08-21_D, 153153 156160 164164 092094 133135 250302 107109 127131 182187 238238 129134 165165 150150
SW_SW_124_1_04-08-21_E, 153161 156160 164166 096096 133133 250280 109109 129129 186186 238238 134134 163167 145150
SW_SW_125_1_04-08-21_A, 153153 156160 164166 096096 133135 242242 107111 127129 187187 236238 129134 163169 147150
SW_SW_125_1_04-08-21_C, 153153 160160 164166 092092 124135 256296 107109 127127 187188 238238 134134 169171 150150
SW_SW_125_1_04-08-21_D, 153153 160160 164166 092094 133135 242296 103109 000000 187188 238238 129134 167171 150150
SW_SW_125_1_04-08-21_E, 153153 160160 164166 094096 133135 268280 109109 129129 188190 238238 129129 169169 145147
SW_SW_126_1_04-06-21_A, 153161 156168 166166 096096 133135 250250 107109 129131 188188 236238 134134 169171 147150
SW_SW_127_1_23-07-21_A, 153153 156156 166166 092094 135135 250250 103111 127129 182190 238240 134136 165169 150150
SW_SW_128_2_27-07-21_A, 153153 156156 164164 094094 133135 256284 109109 127127 187187 238240 129134 163167 150150
SW_SW_128_3_29-07-21_A, 153161 156159 164166 092092 133135 287306 109111 131131 187188 232238 129134 167173 150150
SW_SW_129_3_26-07-21_A, 153153 156160 166166 096096 135135 280280 107111 129133 000000 238238 129134 157167 145150
SW_SW_130_1_31-05-21_A, 153161 160160 164166 092096 124135 250280 107109 129131 188188 238238 129129 163171 145150
SW_SW_130_2_30-07-21_A, 153153 160166 164164 092096 135135 250256 109111 131133 182182 238238 129129 165171 150150
SW_SW_131_1_12-08-21_A, 153153 156160 164164 092096 133135 250280 107109 129131 187187 238238 134134 167171 150150
SW_SW_133_1_17-08-21_A, 153153 156160 164164 094096 124133 296300 109109 000000 182182 238240 129129 167169 145150
SW_SW_134_1_25-06-21_A, 153153 156160 164164 094096 135135 250280 103109 131133 187190 238238 129129 167167 145150
SW_SW_135_2_07-08-21_A, 153153 160160 164166 096098 133135 250280 107111 129133 187188 238238 134136 167171 150150
SW_SW_135_2_07-08-21_B, 153153 160160 166166 094099 135135 280280 103109 129129 182182 238238 129134 163175 147150
SW_SW_135_2_07-08-21_C, 153153 156160 166166 096098 133135 250280 109111 127131 186188 236238 129129 167167 145147
SW_SW_135_2_07-08-21_D, 153161 160160 164166 096096 135135 250287 103109 131131 182188 238238 129129 165173 145147
SW_SW_135_2_07-08-21_E, 153157 158160 164164 094094 133135 250250 103107 129131 188190 238240 129129 169171 145145
SW_SW_136_2_23-08-21_A, 153157 156162 164166 092094 133135 296300 111111 127127 187190 238238 129129 167171 150150
SW_SW_136_2_23-08-21_C, 153153 156160 164164 093096 131135 250280 104107 131131 182182 232238 134134 163169 145150
SW_SW_136_2_23-08-21_D, 153153 156164 164164 092096 135135 250280 104109 129131 182182 238238 129136 165167 145150
SW_SW_138_1_13-08-21_B, 153153 160160 166166 092096 133135 250280 109109 127131 188188 236238 129129 167173 147150
SW_SW_138_1_13-08-21_C, 153153 156160 000000 094096 135135 280287 109111 129133 187187 238238 129134 163163 147150
SW_SW_138_1_13-08-21_D, 153166 156160 164166 096098 133133 280280 109109 127131 188188 238238 134134 169171 150152
SW_SW_139_2_13-08-21_A, 153153 156170 164166 094096 135135 274280 107109 127133 184188 238238 129129 167167 150152
SW_SW_139_2_13-08-21_B, 153153 154160 164166 094096 133135 250280 103111 131131 182186 236238 134134 169171 150150
SW_SW_14_1_30-07-21_A, 153157 156160 163166 098098 124135 250280 109109 129131 188188 232238 129134 167169 150150
SW_SW_14_1_30-07-21_B, 153161 154156 147164 092094 124133 256256 107107 129129 188190 240240 129136 171175 150150
SW_SW_14_1_30-07-21_C, 153153 160160 166166 096098 133133 256280 107109 127129 182188 238238 129129 165171 145147
SW_SW_14_1_30-07-21_E, 153153 156156 164166 096096 133135 250260 109109 127129 182188 238238 134136 173179 150150
SW_SW_140_1_13-08-21_A, 153153 160160 164164 092092 135135 280280 103109 129131 182188 236238 134134 173173 150150
SW_SW_140_1_13-08-21_B, 153153 156158 164164 096098 124135 256278 109111 129131 181188 238238 129136 167171 150150
SW_SW_140_1_13-08-21_D, 153157 156160 164164 096096 135135 280300 107107 129135 187187 238238 129129 171171 150150
SW_SW_140_1_13-08-21_E, 153161 160162 166166 092096 135135 250280 103111 129133 188188 236238 129134 167167 150150
SW_SW_141_1_13-08-21_A, 153153 156160 164166 092092 133135 280280 107107 127127 182182 238238 129129 171173 147150
SW_SW_141_1_13-08-21_B, 161161 160160 164166 094096 133135 250280 109109 131131 182186 230238 129134 167167 150150
SW_SW_141_1_13-08-21_C, 153161 160160 164164 092094 135135 280280 109109 129129 182182 238238 129134 169169 147150
SW_SW_142_1_15-08-21_A, 153160 156160 166166 091096 135135 250280 107111 129129 182186 238238 129134 167167 145150
SW_SW_142_1_15-08-21_B, 153161 160162 166166 090096 135135 250250 109109 127131 190198 236238 134134 167167 147150
SW_SW_142_1_15-08-21_C, 153153 154160 166166 094096 135135 280294 103109 127131 182186 238238 129134 167167 145150
SW_SW_142_1_15-08-21_D, 153153 156158 164166 094094 133133 256280 103107 131131 188188 238240 129134 163167 150150
SW_SW_142_1_15-08-21_E, 153153 156160 164164 096096 124135 242280 109111 129131 187187 238238 134134 173177 147150
SW_SW_143_2_15-08-21_A, 153153 160160 164166 096096 135135 250260 109109 131131 182188 236238 129134 173173 150150
SW_SW_143_2_15-08-21_B, 161161 156160 164166 096096 133133 250278 107111 000000 187188 238238 129134 167171 145150
SW_SW_143_2_15-08-21_C, 153153 160162 166166 094094 133135 300308 103107 129129 186188 236238 134134 167173 147150
SW_SW_143_2_15-08-21_D, 153153 154160 166166 092096 133135 250280 103107 131135 182187 238238 129129 163171 145150
SW_SW_143_2_15-08-21_E, 153153 156166 164166 092094 133135 274284 107109 133137 182187 232238 129129 167167 145147
SW_SW_143_3_13-08-21_A, 153153 156160 164166 096096 124135 242280 107111 000000 182186 238238 134136 167167 150150
SW_SW_143_3_13-08-21_B, 153161 160160 164166 092094 124135 250280 107109 131131 186192 238240 000000 167169 150150
SW_SW_143_4_13-08-21_A, 153161 156156 166166 096096 124133 250290 107109 127131 182184 238238 129134 167167 150150
SW_SW_144_1_13-08-21_A, 153153 154160 164166 094096 133135 250287 103104 127131 182192 238240 134136 167175 150150
SW_SW_144_1_13-08-21_B, 153153 154156 164166 096096 135135 268280 109109 129131 187188 238240 129134 167167 145150
SW_SW_145_1_13-08-21_A, 161166 156160 166166 096098 135135 250280 109111 127127 188188 238240 134134 167175 150150
SW_SW_145_1_13-08-21_B, 153153 156156 166166 092094 135135 250250 107109 129131 188188 236238 129138 167167 150150
SW_SW_145_1_13-08-21_C, 153153 160160 164166 098098 135135 256280 107109 129131 187188 238238 129134 169171 145150
SW_SW_146_1_18-08-21_A, 153157 160160 164166 096096 133135 287287 107107 131133 182186 238238 129134 173173 150150
SW_SW_146_1_18-08-21_B, 153157 156156 164164 092096 124135 250250 109109 129129 186188 238238 129134 167167 150150
SW_SW_146_1_18-08-21_C, 153153 160160 164166 094094 135135 242284 103109 129131 182182 238238 129134 167167 150150
SW_SW_147_1_23-07-21_A, 153161 156160 164164 092094 135135 256274 103109 129133 187187 238238 129134 167167 150150
SW_SW_148_2_29-07-21_A, 153153 160160 164164 086092 133135 250280 109109 131131 182188 238238 136136 167171 147150
SW_SW_149_1_29-07-21_A, 153161 156160 164164 094098 133135 280280 107111 129129 187187 236238 129134 165167 150150
SW_SW_15_1_09-08-21_A, 153153 160160 164166 075094 133135 280280 107107 127129 188188 238238 134134 171171 147150
SW_SW_15_1_09-08-21_B, 153153 156160 164166 092094 133135 280280 000000 129129 187188 238238 134134 169173 150150
SW_SW_150_2_26-07-21_A, 153153 156162 164166 096096 135135 242284 109109 000000 182188 238238 129134 167173 150150
SW_SW_151_1_30-07-21_A, 153153 156164 166166 096098 135135 250280 109109 131131 187187 238238 129134 169171 150150
SW_SW_152_1_20-08-21_A, 153153 156160 164166 092094 135135 250262 109111 000000 182187 238238 129129 167171 150150
SW_SW_153_1_10-08-21_A, 153153 156160 164166 096096 133135 242274 111111 127131 182182 238238 129134 167169 150150
SW_SW_153_1_10-08-21_B, 153161 160160 164166 090097 133135 250294 109109 129129 182182 232238 134134 171171 150150
SW_SW_153_1_10-08-21_C, 153153 156160 164166 090092 133135 250280 103109 127127 188188 238238 129136 165167 150150
SW_SW_153_1_10-08-21_D, 153161 160160 164164 096096 133135 250308 103111 127129 188188 230238 134134 169169 150150
SW_SW_153_1_10-08-21_E, 153161 156160 164166 094096 133135 250256 109111 129131 182187 236238 129134 167169 150150
SW_SW_154_1_10-08-21_A, 160161 156158 164166 094096 133133 250268 103109 129131 187188 238238 129134 165167 150150
SW_SW_154_1_10-08-21_B, 153161 156158 164164 098098 135135 242280 103109 127129 182187 238238 129134 167169 150150
SW_SW_154_1_10-08-21_C, 153153 156158 166166 096096 133135 250250 109109 129131 182187 232238 129129 167169 145150
SW_SW_154_1_10-08-21_D, 153161 156160 164164 091091 135135 242280 107109 129131 187187 238238 134134 167171 145150
SW_SW_154_1_10-08-21_E, 153153 156160 164164 092092 135135 280280 109109 131131 187187 238238 129129 167167 145150
SW_SW_154_2_09-08-21_A, 161161 160162 164164 092096 135135 274280 107107 127131 186188 230236 129129 167167 150150
SW_SW_154_2_09-08-21_B, 153153 160160 164166 092096 133135 280296 109109 127131 182187 238238 134134 165169 150150
SW_SW_154_2_09-08-21_C, 153160 156160 164166 092092 135135 250280 104109 127131 182190 232232 129136 167175 150150
SW_SW_154_2_09-08-21_D, 153153 156160 166166 096096 133135 250287 107109 129133 182182 238240 129134 167167 145150
SW_SW_154_2_09-08-21_E, 153153 156156 164164 092094 133135 280306 109109 129131 188188 238238 129134 167175 145150
SW_SW_154_3_10-08-21_A, 153170 156158 164164 094096 133135 242256 107109 129129 182188 238238 129136 163171 147150
SW_SW_154_3_10-08-21_B, 153153 160160 164164 092096 135135 250280 109111 127129 188188 238240 129132 163167 147150
SW_SW_154_3_10-08-21_C, 153153 156160 164164 094096 124133 250250 109109 129131 182188 238238 134134 167167 147150
SW_SW_155_1_10-08-21_A, 153153 154160 164166 096096 133135 250280 109109 000000 182182 238238 129129 167171 150150
SW_SW_155_1_10-08-21_B, 153153 156156 166166 096096 124135 280280 104107 127127 188188 236238 129129 167169 150150
SW_SW_155_1_10-08-21_C, 153166 160164 164166 092094 135135 280280 107109 000000 182188 238238 129134 167171 147150
SW_SW_156_1_28-06-21_A, 153153 160160 164164 092096 133135 242256 109111 129131 182188 236238 129136 167167 150150
SW_SW_157_1_21-07-21_A, 153160 156160 166166 092096 124135 250256 107111 000000 187188 230238 129129 167169 150150
SW_SW_157_2_21-07-21_A, 153153 156160 166166 096096 133135 250256 109111 129133 182188 238238 129134 169171 147150
SW_SW_158_2_21-07-21_A, 153153 160160 164166 092096 135135 280280 103103 129129 188188 238238 134134 167171 150150
SW_SW_159_1_13-05-21_A, 153153 156156 164166 096098 135135 256280 109109 127127 182187 230238 129134 167169 150150
SW_SW_159_1_13-05-21_B, 153157 156158 164166 096096 124133 250250 109109 129133 182187 240240 136136 167171 147150
SW_SW_159_1_13-05-21_C, 153161 160160 166166 091096 124133 250280 109111 129133 188188 236238 134134 167167 150150
SW_SW_159_1_13-05-21_D, 153153 154160 164166 092096 133135 250300 107111 127129 188188 230238 129134 165167 145147
SW_SW_16_2_30-07-21_A, 153166 160160 164164 092094 133135 256268 107111 129131 000000 238238 134134 167169 147150
SW_SW_16_2_30-07-21_B, 153153 160160 164166 092096 131135 242250 104107 127127 184184 234238 134134 169169 150150
SW_SW_16_2_30-07-21_D, 153153 154156 164164 094096 135135 242280 109111 131131 188192 238238 129129 167167 147150
SW_SW_160_3_15-08-21_A, 153153 156160 164166 088096 133135 250250 107109 131131 182187 236238 129129 167171 150150
SW_SW_160_3_15-08-21_B, 153161 160160 164166 096096 135135 256280 107109 129133 182188 238238 134134 171173 150150
SW_SW_160_3_15-08-21_C, 153153 160160 164166 096096 135135 284294 103109 127129 182184 238238 134138 163171 147150
SW_SW_160_3_15-08-21_D, 153166 160162 164164 094096 135135 250280 107109 127127 188188 238238 129129 169175 150150
SW_SW_160_3_15-08-21_E, 153153 156160 166166 094096 135135 250296 104109 131133 188192 232238 129134 169173 147147
SW_SW_161_2_15-08-21_A, 153153 154154 166166 092096 133133 244300 107109 129131 187190 236238 129134 167169 150150
SW_SW_161_2_15-08-21_B, 153157 156160 166166 096096 135135 280314 107109 127129 182188 238240 129134 171173 150150
SW_SW_161_2_15-08-21_C, 153153 156160 164166 092096 124135 250250 103111 127127 182190 238238 134134 167167 145145
SW_SW_161_2_15-08-21_D, 153153 160160 164166 092092 135135 250250 103109 127127 182188 238238 134134 167171 000000
SW_SW_161_2_15-08-21_E, 153161 162162 164164 094094 135135 250280 103109 129131 188188 238238 129132 167167 150150
SW_SW_162_1_11-08-21_A, 153161 156160 166166 094096 135135 256280 109111 129129 182182 238238 129129 167169 150150
SW_SW_162_1_11-08-21_B, 153153 156160 147166 096096 133135 256272 109109 127129 186188 238238 129134 167173 150150
SW_SW_162_1_11-08-21_C, 153157 156160 164166 096096 133135 242250 103109 131131 182187 238238 134136 169171 150156
SW_SW_162_1_11-08-21_D, 153153 158160 164164 092094 133135 250280 107111 127127 187187 236238 129134 173175 145150
SW_SW_162_1_13-08-21_A, 153166 156162 164166 092096 133135 250250 107111 131133 187188 238238 134134 171173 150150
SW_SW_162_1_13-08-21_B, 153153 156160 164166 096096 133133 250280 103109 131131 182188 236236 129129 171173 145147
SW_SW_162_2_13-08-21_A, 153153 156156 164166 092094 133135 280280 109111 129133 187189 236236 129134 171173 145145
SW_SW_162_2_13-08-21_C, 153153 160160 000000 000000 135135 250280 107107 127131 182185 238238 000000 167167 150150
SW_SW_162_2_13-08-21_D, 153153 156164 164166 000000 135135 280280 107109 124131 182186 238238 134134 167173 145150
SW_SW_163_1_04-08-21_A, 153161 160160 164166 098098 124135 314324 109111 129129 187188 238238 129129 171171 147150
SW_SW_164_1_03-08-21_A, 153153 156160 164166 092094 133135 250280 107111 127133 182188 238238 134136 167173 145150
SW_SW_164_1_03-08-21_B, 153153 156160 164164 092092 135135 250250 107111 000000 182190 232238 129134 173173 150150
SW_SW_164_1_03-08-21_C, 161161 160160 164166 086092 135135 250254 103107 129131 182188 238240 129134 167169 145150
SW_SW_164_1_03-08-21_D, 153153 156160 166166 092096 133133 280280 103107 131133 188188 236236 129129 163169 150150
SW_SW_164_1_03-08-21_E, 153153 154158 164166 086090 135135 250250 107109 127129 187188 238240 129129 163167 147150
SW_SW_164_1_04-08-21_A, 153157 158160 164164 096096 135135 250256 103109 129133 182187 230232 134134 167169 147150
SW_SW_164_1_04-08-21_B, 153153 156158 164166 092096 133135 280300 103107 000000 182186 238238 129132 167173 145150
SW_SW_164_2_04-08-21_A, 153153 156160 164166 094096 124135 272302 109109 129133 182182 238238 129134 167169 150150
SW_SW_164_2_04-08-21_Ax, 153153 160160 164166 092096 124133 250280 107109 129133 182182 238238 129134 167169 150150
SW_SW_164_2_04-08-21_B, 153161 156160 164166 094094 133135 250280 107109 127131 188188 236238 134134 163167 145150
SW_SW_164_2_04-08-21_C, 153161 154156 166166 096096 135135 256280 103109 131131 188188 230238 129136 167171 150150
SW_SW_165_2_04-08-21_A, 000000 156160 164164 094098 133135 250300 109109 129129 182187 238238 134134 167171 150150
SW_SW_165_2_04-08-21_B, 153161 158160 164166 092092 133135 280280 107111 129131 187187 238238 134136 167171 150150
SW_SW_165_2_04-08-21_C, 153153 156166 164166 092098 135135 250250 107109 129131 188188 238238 129136 171171 150150
SW_SW_165_2_04-08-21_D, 153153 160164 164164 096096 135135 294296 109109 129129 188188 238238 134134 163167 145150
SW_SW_166_1_13-08-21_A, 153153 154160 166166 092094 133133 256290 103109 127133 182182 238238 129129 165167 150150
SW_SW_166_1_13-08-21_B, 161161 160164 164164 092094 133133 256280 107111 133133 187187 238238 129129 163169 145150
SW_SW_166_1_13-08-21_C, 153153 154160 164164 098098 133135 242256 109109 127131 188188 238238 129129 167169 150150
SW_SW_168_2_09-08-21_A, 153153 154162 164166 096096 133135 280280 104109 127131 182187 232238 129136 163165 150150
SW_SW_168_2_09-08-21_B, 161161 156156 164166 092096 135135 250280 109109 127131 188190 238238 129136 167171 150150
SW_SW_168_2_09-08-21_C, 153153 154160 166166 094096 135135 280280 109111 129131 187188 238238 129138 169173 145150
SW_SW_169_2_10-08-21_A, 153161 160160 164166 094096 133135 242256 107111 127129 187187 238238 129134 167173 150150
SW_SW_17_2_30-07-21_A, 157161 158160 164166 094096 135135 250280 109109 127129 182188 238238 134134 167167 145150
SW_SW_17_3_30-07-21_A, 153161 160160 164166 092096 135135 250256 107107 129129 182182 238238 129134 169171 147150
SW_SW_17_3_30-07-21_B, 153170 156156 164166 094096 133133 280290 107109 129133 188188 238238 134134 171173 147150
SW_SW_17_3_30-07-21_C, 153153 156164 164164 094094 133135 250256 107109 000000 182188 238238 129136 165169 150150
SW_SW_17_3_30-07-21_D, 153161 156158 164166 096096 135135 250287 109111 129131 188188 238238 129134 161167 150150
SW_SW_17_3_30-07-21_E, 153153 160160 164164 094096 135135 280284 103107 127131 182187 238240 134136 163173 150150
SW_SW_17_4_30-07-21_A, 153161 156160 164166 096096 135135 250280 109111 131131 186186 230238 129134 165167 145150
SW_SW_17_4_30-07-21_B, 161161 154160 164164 092092 124135 250287 103109 127129 186188 238238 129129 171171 145145
SW_SW_170_1_19-08-21_A, 153161 156156 164166 092092 133135 266302 103107 129133 182187 238238 129136 171173 150152
SW_SW_171_5_14-08-21_A, 153161 156164 164166 096096 133135 250274 109109 127131 182186 238238 134134 167173 147150
SW_SW_171_5_14-08-21_B, 153161 160160 164164 092096 133135 250250 107109 129133 186186 238238 129134 163171 147150
SW_SW_172_3_14-08-21_A, 153153 156156 166166 092092 133135 250256 103107 131131 182187 230232 129129 163167 145150
SW_SW_173_1_07-09-21_A, 153153 160160 164164 092094 135135 280302 107109 127131 187188 238238 134134 167171 145150
SW_SW_173_1_07-09-21_B, 153153 156156 166166 096096 133135 280287 109109 131131 188190 238238 129129 159167 147150
SW_SW_174_1_07-09-21_A, 153153 156160 164164 096098 135135 250280 107109 131133 182190 236238 129136 167173 147150
SW_SW_174_1_07-09-21_B, 153153 158160 164166 094096 133135 280280 103109 127129 187188 236238 129134 169173 150150
SW_SW_174_2_07-09-21_A, 153157 160174 166166 092096 124135 256280 109109 131131 188188 236238 129129 167167 150150
SW_SW_174_2_07-09-21_B, 153153 156156 166166 090096 124135 250284 103107 129129 182188 238238 129129 167171 145147
SW_SW_175_2_18-08-21_A, 157161 156160 164166 094094 133135 250280 109111 129131 188188 230230 129134 167173 150150
SW_SW_175_2_18-08-21_B, 153170 160160 166166 094098 124135 280280 107109 129129 186188 236238 129134 167167 150152
SW_SW_175_2_18-08-21_C, 153153 160160 164164 096096 135135 250306 109109 131131 182182 238238 132132 167167 150150
SW_SW_175_2_18-08-21_D, 153153 156160 164166 094098 135135 250280 109109 127129 181181 238238 129129 159169 150150
SW_SW_175_2_18-08-21_E, 153153 156160 164166 096096 135135 280302 103107 127131 182186 230236 129134 152175 147150
SW_SW_176_1_20-07-21_A, 153153 156160 166166 094098 133135 256280 103109 127135 182187 238238 129129 167169 150150
SW_SW_176_1_20-07-21_B, 153153 160160 164166 091099 133135 250280 109109 131133 182182 238238 129129 167169 147150
SW_SW_177_1_09-08-21_A, 153153 156160 164166 092096 133133 250250 103109 129129 182188 238238 129134 167171 147150
SW_SW_178_2_09-08-21_A, 153161 160160 166166 092096 133133 250287 103109 127131 182187 238238 129134 171173 150150
SW_SW_178_2_09-08-21_B, 161170 160162 164164 094096 133135 280280 109109 129129 188188 238238 129136 167167 150150
SW_SW_178_2_09-08-21_C, 153153 154156 164166 096096 124135 242260 104109 000000 186190 236236 129134 167171 147150
SW_SW_178_2_09-08-21_D, 153161 160162 164166 096096 124135 250280 109109 127127 182188 236240 129129 167167 145150
SW_SW_178_2_09-08-21_E, 153153 158160 166166 091091 133135 280287 109109 000000 182182 238238 129129 165169 150150
SW_SW_178_3_04-08-21_A, 153153 154160 164164 094094 131135 250280 109109 127131 187188 236238 129134 161167 150150
SW_SW_178_3_04-08-21_B, 153166 156160 166166 094098 133133 242250 109109 131133 182188 238238 129134 169175 150150
SW_SW_178_3_04-08-21_C, 153153 156160 164164 094096 124133 250294 109109 129131 187188 236238 134134 167167 150150
SW_SW_178_3_04-08-21_D, 153157 156156 166166 094098 124135 280287 103109 129129 187187 232238 129134 167175 150150
SW_SW_178_3_04-08-21_E, 153153 156156 164164 092096 124133 280294 103109 129129 182187 236238 134136 163167 150150
SW_SW_179_1_03-08-21_A, 153161 154156 164166 096096 133135 250280 103103 129131 186187 238238 129136 167171 145150
SW_SW_179_2_03-08-21_A, 149166 160160 166166 092096 124133 000000 107109 127129 182187 238238 134134 169171 150152
SW_SW_179_2_03-08-21_B, 153153 156160 164164 092096 135135 280300 107107 129133 188188 236236 129129 173173 150150
SW_SW_179_2_03-08-21_C, 153161 156160 164166 091096 133133 250274 103109 129133 182187 238238 129134 163171 147150
SW_SW_179_2_03-08-21_D, 153153 156164 164166 092096 124133 250256 103109 127131 187188 238238 129134 167171 145150
SW_SW_179_2_03-08-21_E, 153166 156160 164166 092096 135135 296314 107109 131133 188188 238238 134134 165167 145150
SW_SW_180_2_04-08-21_A, 153153 156156 166166 096096 133135 242250 104111 127129 187187 238238 000000 167171 150150
SW_SW_180_2_04-08-21_B, 153153 156156 164164 092098 135135 256280 107111 127127 188190 238238 129134 167171 150150
SW_SW_180_2_04-08-21_C, 153161 160164 164166 094096 133135 287287 109111 000000 187188 238238 129134 167167 145150
SW_SW_180_2_04-08-21_D, 153161 158164 164166 094098 133135 280287 103103 129131 182186 228238 134134 169177 150150
SW_SW_180_2_04-08-21_E, 153153 156160 164166 094094 133135 242250 109109 129131 186186 236238 129136 167169 145147
SW_SW_180_3_04-08-21_A, 153153 156160 166166 094096 124133 256280 107109 127131 182188 236238 129134 167171 150150
SW_SW_180_3_04-08-21_B, 153153 160160 164166 099099 133135 256280 109118 127129 187187 238238 136136 167173 145150
SW_SW_180_3_04-08-21_C, 153153 156160 164166 092094 135135 242287 104107 127131 182182 234238 134134 167173 147150
SW_SW_180_3_04-08-21_D, 153161 160160 166166 092094 133135 256280 109109 000000 182182 238240 129134 165167 145150
SW_SW_180_3_04-08-21_E, 153153 156160 164164 092094 133135 246250 107111 127131 182188 238240 129129 169179 147150
SW_SW_180_4_04-08-21_A, 153153 160160 166166 086092 124135 268280 103109 131131 182182 228238 134138 165169 150150
SW_SW_180_4_04-08-21_B, 153153 160160 164164 091094 133135 250256 109109 127131 182188 238240 134138 163167 150150
SW_SW_180_4_04-08-21_C, 161166 160160 164166 096096 124135 256280 107109 000000 187188 238238 129134 171175 150150
SW_SW_180_4_04-08-21_D, 153153 154156 166166 096096 133135 256280 104111 127131 187188 238238 129129 167173 147150
SW_SW_180_5_04-08-21_A, 153153 160160 164166 096096 135135 256287 109111 129131 182187 236238 129136 171171 150150
SW_SW_180_5_04-08-21_B, 153153 160160 164166 096096 133135 274284 107109 131133 182187 238238 129136 165173 145150
SW_SW_181_1_04-07-21_A, 153153 156160 164164 096096 133135 256280 109109 129131 182182 238238 129129 167173 147150
SW_SW_181_1_04-07-21_B, 153161 156156 164166 094101 124135 256284 107111 127131 188188 238238 129134 167171 145150
SW_SW_181_1_04-07-21_C, 153161 158160 166166 094096 133133 000000 109111 127129 186188 238238 134134 167167 145145
SW_SW_181_1_04-07-21_D, 153153 160160 164164 096096 135135 260280 109111 131131 187188 238238 134134 167171 147150
SW_SW_181_1_04-07-21_E, 153160 156160 164166 094096 133135 287300 107109 000000 182187 238238 134136 167175 145145
SW_SW_182_1_13-08-21_A, 153153 160160 166166 096096 124124 284284 107107 127133 182188 238238 129129 171173 150150
SW_SW_182_1_13-08-21_B, 153153 160166 164164 092094 135135 280280 107109 127131 182187 236236 134134 167169 150150
SW_SW_183_1_09-08-21_A, 153153 156160 164164 092092 135135 250250 107109 133133 182182 230240 134134 167167 147150
SW_SW_183_1_09-08-21_B, 153153 156160 166166 096098 133135 242250 103109 129129 187188 236238 134134 167169 150150
SW_SW_183_1_09-08-21_C, 153153 160160 166166 094096 135135 296300 107109 127131 187187 238238 134134 167167 150150
SW_SW_183_1_09-08-21_D, 153157 160160 164166 096096 124135 250274 109109 131131 182188 238238 129129 167167 150150
SW_SW_184_1_10-08-21_A, 153161 160160 164166 092098 133133 280284 103109 127131 188188 238238 129134 167169 145150
SW_SW_184_1_10-08-21_B, 153161 160160 164166 094098 135135 262280 103109 133133 188188 238238 129136 171171 150150
SW_SW_184_1_10-08-21_C, 153153 154156 164164 092096 133135 250256 109109 129133 187187 238238 129136 165173 145150
SW_SW_185_1_14-08-21_A, 153153 160160 164166 094096 135135 242280 107109 129131 187188 232238 129129 167171 145150
SW_SW_188_2_18-08-21_A, 153153 156164 166166 090090 133135 250280 107109 127129 182186 238238 129132 167173 145147
SW_SW_188_2_18-08-21_B, 153153 156156 164166 094098 133135 250256 104109 129129 188188 238238 134134 167169 150150
SW_SW_188_2_18-08-21_C, 153153 156156 164164 096096 133135 260296 103104 127129 187187 230236 134136 169173 145150
SW_SW_188_2_18-08-21_D, 153161 156160 164164 092096 135135 280294 103103 127133 182188 236238 129134 167171 150150
SW_SW_188_2_18-08-21_E, 153153 154156 164164 092092 124135 280296 107109 129131 187188 238238 129129 163169 147150
SW_SW_189_2_21-07-21_A, 153153 160160 164164 096096 135135 280287 107109 127131 182192 238238 134134 167169 147150
SW_SW_19_2_01-08-21_A, 153153 156156 166166 092092 135135 280287 104107 131133 182182 238238 129129 167167 150150
SW_SW_19_2_01-08-21_B, 153153 160160 164166 096096 133135 256280 107107 129131 190190 236238 129129 171171 150150
SW_SW_19_2_01-08-21_C, 153153 156160 164166 090092 135135 256274 103107 131131 187188 238240 129129 163167 147150
